,seq,title,company,upload
28299,27361b,"E&C 인 Reliance-Adani, 방글라데시 내 4,600MW 규모 화력발전소 건설 추진",대우인터내셔널,2015-06-10
28300,27362b,"에너지 일 NEDO, 2030년까지 태양광 발전 단가 화력발전보다 낮게 만든다",포스코,2015-06-10
28301,27365b,"기술 일 원자력기구(IAEA), 반드시 공급 부족 현상이 발생한다...5년내 상용화 예상",포스코경영연구원,2015-06-10
28302,27366b,"기술 중 하북·본계 등 북부지역 철강사, 열연 초극박재 생산 기술 개발 활발",포스코,2015-06-10
28303,27367b,"기술 일 일본야금공업, ISSF New Applications Award `최우수 신기술상` 수상",포스코,2015-06-10
28304,27368b,"ICT LG화학, 가정용 ESS 신제품 유럽·호주 시장 동시 출시",포스코ICT,2015-06-10
28305,27358b,"철강 현대제철, 인 시장에 HR 수출 공격적으로 나서",포스코,2015-06-10
28306,27401b,"일본 일본 종합상사, 화학 사업 투자확대 및 구조 개편 활발",대우인터내셔널,2015-06-11
28307,27402b,"경제 구로다 일본은행 총재, ″지금보다 더 엔저로 가지는 않을 것 같다″",포스코경영연구원,2015-06-11
28308,27385b,"ICT 중 철강산업, ‘인터넷 플러스’ 기반 발전 가능성과 발전 방향은?",포스코경영연구원,2015-06-11
28309,27387b,"기술 일 키미오카철공, 후(후)도금으로 녹발생 억제한 강관 말뚝 판매 확대",포스코,2015-06-11
28310,27379b,"철강 인 철강 재벌가문 Jindal Group, 형제간 상호 보유지분 처분 추진 ",포스코,2015-06-11
28311,27399b,"시드니 BlueScope사, Port Kembla Steelworks 폐쇄설 부인",대우인터내셔널,2015-06-11
28312,27383b,"철강 일 NSSMC, 브라질 합작 강관업체 VSB 감산 추진...무계목강관 수요 부진 탓",포스코,2015-06-11
28313,27384b,"E&C 두바이 수전력청, 태양광 발전 담수화 파일럿 설비 건설 추진",포스코,2015-06-11
28314,27403b,"기술 룩셈부르그 FIB, 코크 오븐 미세 크렉 보수 기술 개발",포스코,2015-06-11
28315,27396b,"쌍파울로 브라질, 금년 자동차생산 9년전 수준으로 추락 예상",대우인터내셔널,2015-06-11
28316,27398b,"알제리 알제리, 2015년 1분기 석유제품, 시장수요 3%증가",대우인터내셔널,2015-06-11
28317,27380b,"원료 중 청산그룹, 인도네시아 니켈 제련소 1기 준공식 개최 ",포스코,2015-06-11
28318,27391b,철강 Moody's kept stable outlook for European steelmakers depite falling prices,포스코,2015-06-11
28319,27400b,"일본 Sumitomo Osaka Cement, 6년 만에 석회석 신광구 개발 ",대우인터내셔널,2015-06-11
28320,27390b,"에너지 남아공, 셰일가스 개발 본격화...경기부진 및 에너지수입 증가 타개책 일환",포스코경영연구원,2015-06-11
28321,27393b,경영 슈렉'의 드림웍스가 경영 악화에 직면한 이유는? ,포스코경영연구원,2015-06-11
28322,27388b,"기술 미 미주리과기대, ""나노소재 이용하면 잉크없이 칼라 프린팅 가능하다""",포스코,2015-06-11
28323,27397b,쌍파울로 브라질 Andrade Gutierrez 그룹 해외영업 강화,대우인터내셔널,2015-06-11
28324,27389b,"철강 중 하북경업집단, 철근 초고강도 강종 KS인증 획득...한국 공략 본격화",포스코,2015-06-12
28325,27424b,"경제 중국 소재 외국기업들, 경기 둔화로 감원 및 감산 등 비용줄이기 본격화",포스코경영연구원,2015-06-12
28326,27425b,두바이 UAE 전력산업 동향,대우인터내셔널,2015-06-12
28327,27405b,"E&C 중 전력건설집단, 케냐에서 1GW 규모 초임계화력발전소 건설한다",포스코경영연구원,2015-06-12
28328,27386b,"기술 Outokumpu, STS 부식방지 핸드북 최신호 발간...차량용 솔루션 기술 소개",포스코,2015-06-12
28329,27420b,"멕시코 기아차, 멕시코시장 판매 다음달 개시",대우인터내셔널,2015-06-12
28330,27423b,"ICT 롤스로이스, 제조업의 서비스화 가장 먼저 예측...스스로 수리하는 엔진 개발",포스코경영연구원,2015-06-12
28331,27426b,"에너지 일, 호에서 수소 대량 생산 후 자국으로 들여오는 실증사업 착수",포스코,2015-06-12
28332,27406b,"알제리 Sonelgaz(알제리 전기가스공사), Res4med(이태리 에너지단체)와 협력계약",대우인터내셔널,2015-06-12
28333,27410b,철강 Usiminas analyzes ways of dividing its assets between NSSMC and Techint,포스코,2015-06-12
28334,27416b,"기술 중 보산강철, BYD 전기자동차용 NO 인증 및 공급 ",포스코,2015-06-12
28335,27417b,"기술 일 닛신제강, 틈새간 내부식성 개선한 전기 Zn-Ni 합금도금 STS강 개발",포스코,2015-06-12
28336,27411b,"말련 ASEAN(동남아시아국가연합), 고위관리회의 개최",대우인터내셔널,2015-06-12
28337,27408b,"라호르 폭스바겐, 파키스탄 내 자동차 조립공장 설립 추진",대우인터내셔널,2015-06-12
28338,27427b,경영 ″복잡한 문제에 부딪혔다면? '토스트 만드는 법 그리기'를 해보세요″  ,포스코경영연구원,2015-06-12
28339,27394b,"수요산업 중, 신규 전기차업체 규제 발표...기술력 강화 도모",포스코,2015-06-12
28340,27415b,"기술 유럽 자동차사들, CO2 감축 목표치 재조정 원하나 EU 동의 얻기 어려울듯",포스코,2015-06-12
28341,27422b,"광주 MOF(중국 재정부), 부가가치세 개혁 추진",대우인터내셔널,2015-06-12
28342,27442b,경제 저유가 기조가 지속되고 있는 이유 및 향후 전망은?,포스코경영연구원,2015-06-15
28343,27436b,"일본 일본 자동차 부품 기업 20개사, 영업이익 9% 증가",대우인터내셔널,2015-06-15
28344,27432b,"두바이 UAE, 에너지 수요 충족 및 대비 위해 바이오연료산업 투자 확대",대우인터내셔널,2015-06-15
28345,27446b,ICT 한국 IDC “국내 보안SW 시장 향후 5년간 연평균 7% 성장” 전망,포스코ICT,2015-06-15
28346,27445b,"기술 일 히타치조선, NOx 70% 저감할 수 있는 소각로 기술 개발",포스코,2015-06-15
28347,27444b,"기술 일 닛신제강, 온수탱크용 고내식 페라이트계 스테인리스강 ’NSS WCR’ 개발",포스코,2015-06-15
28348,27447b,경제 IMF quits Greece talks ,포스코경영연구원,2015-06-15
28349,27450b,광주 중국 자유무역구역내 국제전자상거래 세금 부과 논란,대우인터내셔널,2015-06-15
28350,27431b,"이스탄불 Fiba Holding(터키 금융사), 이스탄불 쿰포트 항구 지분 U$20억에 매각 추진",대우인터내셔널,2015-06-15
28351,27435b,두바이 GCC 물류 허브로 도약하는 오만 ,대우인터내셔널,2015-06-15
28352,27438b,"철강 일, 금년 조선용 후판 수요 당초 예상보다 견조할 듯 ",POSCO-Japan(일본),2015-06-15
28353,27448b,"기술 한 재료연구소(KIMS), 금속분말 이용 저가형 금속 다공체 제조 기술 개발",포스코,2015-06-15
28354,27429b,E&C 해외 건설시장 불확실성 커져...'시장조사' 역량 길러 리스크 최소화해야,포스코건설,2015-06-15
28355,27437b,"에너지 일 도요타, 공급사 폐열 회수해 생산라인 및 발전설비 연료로 사용 추진",포스코,2015-06-15
28356,27449b,"철강 인 철강협회, 일반강 수입규제 촉구...선제적 대응방안 모색할 필요",포스코,2015-06-15
28357,27433b,"다카 BSC, 중국으로부터 2017년까지 6척의 신규 선박 구매 추진",대우인터내셔널,2015-06-15
28358,27443b,"경영 ""'셀프 튜닝'으로 기업 적응성을 내재화하라...'셀프 튜닝 기업' 사례 알리바바""",포스코경영연구원,2015-06-15
28359,27474b,"광주 중국 5대 택배업체, 무인택배 전문 자회사 합작 설립",대우인터내셔널,2015-06-16
28360,27484b,"말련 말레이시아, 뎅기열 확산주의보",대우인터내셔널,2015-06-16
28361,27455b,"알제리 알제리, 전력가스공사 Sonelgaz사 500억 달러 규모 투자 예정",대우인터내셔널,2015-06-16
28362,27466b,철강 WSD remains highly negative on the steel industry profit outlook,포스코경영연구원,2015-06-16
28363,27461b,"기술 미 Sumitomo Electric Carbide, STS 선삭용 Tool  제품 발표",포스코,2015-06-16
28364,27462b,"기술 일 토호쿠대학, 마이크로·나노 크기 직경 제어 가능한 다공질 재료 양산법 확립",포스코,2015-06-16
28365,27465b,"E&C 사우디 아람코, 인프라 프로젝트 수행 위한 사업관리회사(PMC) 설립 추진",포스코건설,2015-06-16
28366,27454b,"경제 세계은행, 원자재 추가 하락 등을 근거로 세계 경제 성장률 전망치 하향 조정",포스코경영연구원,2015-06-16
28367,27457b,"이스탄불 현대 로템, 터키 사상 최대 고속철 사업 입찰 참여 예정",대우인터내셔널,2015-06-16
28368,27486b,"두바이 UAE, 안보 위협 심화로 방위산업 수요 증가",대우인터내셔널,2015-06-16
28369,27452b,"철강 인 타타스틸, 부도위기 Electrosteel 인수에 관심 표명",포스코,2015-06-16
28370,27428b,"에너지 일 미쓰비시중공업, 해상 부유식 LNG 발전소 건설 구상",포스코,2015-06-16
28371,27485b,"라고스 Maersk Line, 나이지리아 항만 건설에 20억불 투자 계획",대우인터내셔널,2015-06-16
28372,27451b,"기술 폭스바겐-상해기차, 중국 내 신에너지 차량 공동 개발 위한 협의 체결",포스코,2015-06-16
28373,27453b,"경영 ""성공적인 '게임 체인저'가 되기 위해선 틈새를 파고들어라""",포스코경영연구원,2015-06-16
28374,27464b,"원료 골드만삭스, ""철광석 가격 반등세 단기적으론 지속...중장기적으론 약세 전환""",포스코경영연구원,2015-06-16
28375,27456b,"라고스 나이지리아 포트하커트 정유공장, 6월내 가동 재개",대우인터내셔널,2015-06-16
28376,27458b,"방콕 태국, 남부 Pak Bara 심해항 사업 재검토",대우인터내셔널,2015-06-16
28377,27459b,"베트남 베트남 다낭공항 여객터미널, 로컬 투자자 주도로 신축 예정",대우인터내셔널,2015-06-16
28378,27460b,"ICT 인력관리도 클라우드 기반으로...""SaaS 기반 인적자본시장(HCM) 뜬다""",포스코ICT,2015-06-16
28379,27475b,"광주 중국 소비자, 외국 브랜드 전자제품 선호",대우인터내셔널,2015-06-16
28380,27463b,"철강 아르셀로미탈, 스페인 Asturias 공장에 1억 유로 신규투자 나서",포스코,2015-06-16
28381,27481b,"기술 독 ThyssenKrupp, 신재생에너지 분야를 새로운 혁신 목표로 설정",포스코,2015-06-17
28382,27476b,"경제 러, 유가 폭락 완화 및 루블화 가치 반등으로 기준금리 인하",포스코경영연구원,2015-06-17
28383,27483b,에너지 Advanced Microgrid to buy Tesla batteries for ESS,포스코경영연구원,2015-06-17
28384,27480b,"ICT 일 전력자유화로 IT화가 승부처...도쿄전력은 SAP, 도쿄가스는 오라클과 손잡아",POSCO-Japan(일본),2015-06-17
28385,27470b,"에너지 일, 소규모 석탄화력 신설 억제 위한 발전설비 도입기준 재검토 추진",포스코,2015-06-17
28386,27472b,철강 ″중 철강 소비 이미 정점...향후 수출 물량이 생산 좌우할 것″,포스코경영연구원,2015-06-17
28387,27473b,"E&C 브라질, US$ 230억 규모 철도 양허사업 추진...페루 연결 사업도 포함",포스코건설,2015-06-17
28388,27478b,"기술 Tata Steel, 영 스완지대학과 제철 부산무 CO2 이용 바이오 매스 생산기술 개발",포스코,2015-06-17
28389,27479b,"기술 일 NSSMC, 고가 금속 사용하지 않는 티타늄 합금...항공기 부품용 등 용도 확대",포스코,2015-06-17
28390,27469b,"철강 일, 철강 슬래그 및 슬러지로 해양 자원 살리기 활발",POSCO-Japan(일본),2015-06-17
28391,27471b,경영 중간 관리자의 역할이 더욱 중요해진 이유와 새로 요구되는 역량은?,포스코경영연구원,2015-06-17
28392,27496b,"기술 네덜란드 MX3D, 용접기술 응용해 대형 철강 구조물 출력하는 3D 프린팅 기술 개발",포스코,2015-06-18
28393,27500b,"경영 ""자신의 몫을 직원들과 나누는 CEO들이 많아지고 있다""",포스코경영연구원,2015-06-18
28394,27529b,"E&C 브라질, 항만·공항 인프라 확충 위한 대규모 투자 추진",포스코건설,2015-06-18
28395,27505b,"E&C 터키, 원전건설 활발...일 미쓰비시-이토추 컨소시엄 원전 건설 본격화",대우인터내셔널,2015-06-18
28396,27499b,"시드니 호주-중국 FTA,  6/17일 공식 서명",대우인터내셔널,2015-06-18
28397,27499b,"시드니 호주-중국 FTA,  6/17일 공식 서명",대우인터내셔널,2015-06-18
28398,27491b,"광주 중국, '5단계 자동차 오염배출 표준’ (국5) 적용에 따른 정유업계 구조조정 불가피",대우인터내셔널,2015-06-18
28399,27491b,"광주 중국, '5단계 자동차 오염배출 표준’ (국5) 적용에 따른 정유업계 구조조정 불가피",대우인터내셔널,2015-06-18
28400,27488b,"에너지 인 Adani, 라자스탄주에 10GW급 자국 최대 태양광 발전단지 조성한다",포스코,2015-06-18
28401,27487b,"철강 브라질, 중국산 크롬첨가 후판 반덤핑관세 부과 방안 검토",포스코,2015-06-18
28402,27530b,"E&C 두바이, 메트로 건설 입찰자격 사전심사 실시...내달 초 입찰 시작할 듯",포스코건설,2015-06-18
28403,27530b,"E&C 두바이, 메트로 건설 입찰자격 사전심사 실시...내달 초 입찰 시작할 듯",포스코건설,2015-06-18
28404,27502b,"경제 ""그리스, 국가 디폴트 가능성 높으나 '그렉시트' 가능성은 낮아"" ",포스코경영연구원,2015-06-18
28405,27497b,"기술 일 아키야마세이코, 오스테나이트계 STS ASK-8000 도요타 `미라이`에 채용",포스코,2015-06-18
28406,27492b,"두바이 UAE, 보안위협 대응 위한 방산제품 수요 증가",대우인터내셔널,2015-06-18
28407,27492b,"두바이 UAE, 보안위협 대응 위한 방산제품 수요 증가",대우인터내셔널,2015-06-18
28408,27490b,타이페이 15년 5월 대만 수출입 통계,대우인터내셔널,2015-06-18
28409,27503b,수요산업 Passenger car demand in EU slowed down growth trend,포스코,2015-06-18
28410,27493b,"싱가폴 Teijin (일본 화학업체), 싱가포르 출구 전략 추진",대우인터내셔널,2015-06-18
28411,27493b,"싱가폴 Teijin (일본 화학업체), 싱가포르 출구 전략 추진",대우인터내셔널,2015-06-18
28412,27498b,"기술 독 Fraunhofer연, 전기버스 대중교통으로 보급 확대 위한 고속 충전 시스템 개발 중",포스코,2015-06-18
28413,27501b,"원료 AME, ″올 세계 철광석 생산원가 3년 전 대비 30% 낮아질 듯″",포스코경영연구원,2015-06-18
28414,27482b,"원료 핀란드 Outotec, 이란 B-MISCO와 철광석 펠릿공장 설립계약 체결",포스코경영연구원,2015-06-18
